# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Feb 11 18:07:50 2019
#
# CONSTRAINT:  where (k2c_disp like '%CANDIDATE%'
# CONSTRAINT:  )
#
# COLUMN epic_name:      EPIC Name
# COLUMN epic_candname:  Candidate Name
# COLUMN pl_name:        Planet Name
# COLUMN k2c_refdisp:    Reference Disposition
# COLUMN k2c_reflink:    Reference Link
# COLUMN k2c_disp:       Exoplanet Archive Disposition
# COLUMN k2c_recentflag: Most Recent Flag
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Distance to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Distance to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Distance to Stellar Radius Limit Flag
# COLUMN pl_ratror:      Ratio of Candidate to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Candidate to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Candidate to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Candidate to Stellar Radius Limit Flag
# COLUMN pl_rade:        Candidate Radius [Earth radii]
# COLUMN pl_radeerr1:    Candidate Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Candidate Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Candidate Radius Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_kep:         Kepler-band [mag]
# COLUMN st_keperr:      Kepler-band Unc. [mag]
# COLUMN st_keplim:      Kepler-band Limit Flag
# COLUMN st_k2:          Ks-band (2MASS) [mag]
# COLUMN st_k2err:       Ks-band (2MASS) Unc. [mag]
# COLUMN st_k2lim:       Ks-band (2MASS) Limit Flag
#
loc_rowid,epic_name,epic_candname,pl_name,k2c_refdisp,k2c_reflink,k2c_disp,k2c_recentflag,ra_str,ra,dec_str,dec,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,st_rad,st_raderr1,st_raderr2,st_radlim,st_kep,st_keperr,st_keplim,st_k2,st_k2err,st_k2lim
921,EPIC 211754962,EPIC 211754962.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,1,08h16m07.07s,124.029472,+16d40m37.8s,16.677162,3.41052823,,,0,2457145.270111,,,0,,,,,,,,,,,,,,,,,,,,,13.938,,0,11.010,0.018,0
922,EPIC 211762841,EPIC 211762841.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017arXiv170307416D target=ref>Dressing et al. 2017</a>,CANDIDATE,1,08h35m42.36s,128.926498,+16d47m21.4s,16.789286,1.56493000,0.00009000,-0.00009000,0,2457176.261000,0.001000,-0.001000,0,83.530,,,0,7.920000,,,0,0.03200,0.00500,-0.00400,0,2.220,0.380,-0.300,0,,,,,14.802,,0,11.830,0.018,0
923,EPIC 211763214,EPIC 211763214.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,08h55m21.14s,133.838074,+16d47m39.0s,16.794180,21.19178800,0.00327500,-0.00298300,0,2457146.592980,0.005564,-0.006693,0,89.030,0.707,-1.487,0,29.584661,5.012551,-10.320662,0,0.01544,0.00162,-0.00108,0,1.317,0.156,-0.103,0,0.78,0.04,-0.03,0,12.529,,0,10.796,0.019,0
924,EPIC 211763214,EPIC 211763214.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h55m21.14s,133.838074,+16d47m39.0s,16.794180,21.19900000,,,0,2457146.569000,,,0,,,,,,,,,0.01351,,,0,,,,,,,,,12.529,,0,10.796,0.019,0
925,EPIC 211770696,EPIC 211770696.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,08h31m02.68s,127.761185,+16d54m02.0s,16.900568,16.27284000,0.00236500,-0.00244100,0,2457145.968600,0.005055,-0.004831,0,88.138,1.307,-2.291,0,14.774552,1.821199,-4.077317,0,0.01816,0.00156,-0.00087,0,2.109,0.307,-0.247,0,1.06,0.12,-0.11,0,12.253,,0,10.804,0.018,0
926,EPIC 211770696,EPIC 211770696.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h31m02.68s,127.761185,+16d54m02.0s,16.900568,16.27100000,,,0,2457145.973000,,,0,,,,,,,,,0.01767,,,0,,,,,,,,,12.253,,0,10.804,0.018,0
931,EPIC 211770867,EPIC 211770867.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,1,08h12m05.44s,123.022652,+16d54m10.8s,16.903006,27.69300000,,,0,2457147.872000,,,0,,,,,,,,,0.13572,,,0,,,,,,,,,12.179,,0,10.881,0.018,0
932,EPIC 211779390,EPIC 211779390.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,1,08h17m26.66s,124.361084,+17d01m27.7s,17.024357,3.85000000,,,0,2457141.528000,,,0,,,,,,,,,0.01680,,,0,,,,,,,,,13.053,,0,10.613,0.017,0
933,EPIC 211783206,EPIC 211783206.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,1,08h40m35.00s,130.145813,+17d04m40.6s,17.077936,7.13400000,,,0,2457146.467000,,,0,,,,,,,,,0.02121,,,0,,,,,,,,,14.150,,0,11.961,0.023,0
934,EPIC 211784767,EPIC 211784767.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,1,08h24m03.31s,126.013809,+17d05m56.5s,17.099014,3.57804902,,,0,2457143.789675,,,0,,,,,,,,,,,,,,,,,,,,,11.850,,0,10.560,0.019,0
937,EPIC 211796070,EPIC 211796070.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,1,08h33m14.66s,128.311066,+17d15m41.6s,17.261562,1.89016107,,,0,2457142.618845,,,0,,,,,,,,,,,,,,,,,,,,,13.941,,0,11.466,0.023,0
938,EPIC 211797637,EPIC 211797637.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,1,08h42m55.50s,130.731262,+17d16m58.2s,17.282843,1.64117466,,,0,2457143.064440,,,0,,,,,,,,,,,,,,,,,,,,,13.713,,0,11.261,0.020,0
939,EPIC 211799258,EPIC 211799258.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017arXiv170307416D target=ref>Dressing et al. 2017</a>,CANDIDATE,0,08h32m59.08s,128.246155,+17d18m23.6s,17.306547,19.53405000,0.00078000,-0.00078000,0,2457153.146000,0.001000,-0.001000,0,89.280,,,0,80.100000,,,0,0.27400,0.16600,-0.03000,0,9.820,6.290,-2.130,0,,,,,15.979,,0,12.185,0.025,0
940,EPIC 211799258,EPIC 211799258.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,08h32m59.08s,128.246155,+17d18m23.6s,17.306547,19.53403000,0.00023800,-0.00023900,0,2457153.146020,0.000420,-0.000420,0,,,,,,,,,0.25930,0.06680,-0.01290,0,12.700,6.000,-5.100,0,0.45,,,0,15.979,,0,12.185,0.025,0
941,EPIC 211800191,EPIC 211800191.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,0,08h51m32.35s,132.884781,+17d19m11.4s,17.319834,1.10618200,0.00001100,-0.00001000,0,2457142.961240,0.000374,-0.000398,0,,,,,,,,,0.17080,0.24110,-0.11250,0,15.600,22.100,-10.300,0,0.84,,,0,12.443,,0,10.995,0.020,0
942,EPIC 211800191,EPIC 211800191.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h51m32.35s,132.884781,+17d19m11.4s,17.319834,1.10600000,,,0,2457140.749000,,,0,,,,,,,,,0.03123,,,0,,,,,,,,,12.443,,0,10.995,0.020,0
943,EPIC 211800191,EPIC 211800191.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,08h51m32.35s,132.884781,+17d19m11.4s,17.319834,1.10617500,0.00000900,-0.00000900,0,2457140.749300,0.000360,-0.000354,0,67.345,3.108,-3.199,0,2.678202,0.263926,-0.216748,0,0.08935,0.05997,-0.03337,0,8.833,5.995,-3.339,0,0.91,0.09,-0.05,0,12.443,,0,10.995,0.020,0
944,EPIC 211800191,EPIC 211800191.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,0,08h51m32.35s,132.884781,+17d19m11.4s,17.319834,1.10605213,,,0,2457142.966927,,,0,,,,,,,,,,,,,,,,,,,,,12.443,,0,10.995,0.020,0
945,EPIC 211804579,EPIC 211804579.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h36m16.27s,129.067780,+17d22m54.0s,17.381660,1.52300000,,,0,2457141.205000,,,0,,,,,,,,,0.02460,,,0,,,,,,,,,11.222,,0,9.861,0.017,0
947,EPIC 211804579,EPIC 211804579.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,0,08h36m16.27s,129.067780,+17d22m54.0s,17.381660,1.52317871,,,0,2457142.727474,,,0,,,,,,,,,,,,,,,,,,,,,11.222,,0,9.861,0.017,0
948,EPIC 211808055,EPIC 211808055.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h36m08.27s,129.034454,+17d25m48.3s,17.430082,3.38300000,,,0,2457142.603000,,,0,,,,,,,,,0.04051,,,0,,,,,,,,,13.741,,0,12.141,0.021,0
949,EPIC 211808055,EPIC 211808055.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,1,08h36m08.27s,129.034454,+17d25m48.3s,17.430082,3.38199819,,,0,2457142.612515,,,0,,,,,,,,,,,,,,,,,,,,,13.741,,0,12.141,0.021,0
950,EPIC 211814733,EPIC 211814733.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,1,08h50m40.18s,132.667404,+17d31m29.6s,17.524891,14.71000000,,,0,2457145.892000,,,0,,,,,,,,,0.06644,,,0,,,,,,,,,11.971,,0,10.138,0.017,0
954,EPIC 211817229,EPIC 211817229.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017arXiv170307416D target=ref>Dressing et al. 2017</a>,CANDIDATE,1,08h27m53.51s,126.972969,+17d33m36.5s,17.560143,2.17693000,0.00005000,-0.00006000,0,2457175.525000,0.001000,-0.001000,0,85.590,,,0,16.290000,,,0,0.30700,0.45800,-0.23200,0,7.920,11.910,-6.130,0,,,,,15.682,,0,11.699,0.020,0
964,EPIC 211825866,EPIC 211825866.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,1,08h17m19.86s,124.332764,+17d41m02.2s,17.683943,0.95017067,,,0,2457142.615773,,,0,,,,,,,,,,,,,,,,,,,,,13.782,,0,11.953,0.023,0
965,EPIC 211826814,EPIC 211826814.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017arXiv170307416D target=ref>Dressing et al. 2017</a>,CANDIDATE,1,08h30m36.31s,127.651276,+17d41m49.7s,17.697128,1.53453000,0.00014000,-0.00012000,0,2457176.198000,0.002000,-0.002000,0,86.050,,,0,12.690000,,,0,0.03600,0.22200,-0.01100,0,1.020,6.350,-0.360,0,,,,,14.390,,0,11.445,0.020,0
967,EPIC 211834065,EPIC 211834065.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,1,08h50m11.52s,132.548019,+17d47m57.6s,17.799326,10.54500000,,,0,2457142.426000,,,0,,,,,,,,,0.01197,,,0,,,,,,,,,11.634,,0,10.400,0.017,0
968,EPIC 211886472,EPIC 211886472.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,09h08m31.81s,137.132538,+18d31m42.8s,18.528543,19.64000000,,,0,2457152.378000,,,0,,,,,,,,,0.07417,,,0,,,,,,,,,11.126,,0,9.975,0.023,0
969,EPIC 211886472,EPIC 211886472.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,0,09h08m31.81s,137.132538,+18d31m42.8s,18.528543,19.63366256,,,0,2457152.387959,,,0,,,,,,,,,,,,,,,,,,,,,11.126,,0,9.975,0.023,0
970,EPIC 211886472,EPIC 211886472.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,09h08m31.81s,137.132538,+18d31m42.8s,18.528543,19.64012300,0.00009100,-0.00008300,0,2457152.379600,0.000155,-0.000169,0,88.330,0.206,-0.208,0,36.402203,2.078694,-1.821921,0,0.18035,0.07948,-0.05235,0,34.306,16.373,-11.304,0,1.74,0.32,-0.27,0,11.126,,0,9.975,0.023,0
971,EPIC 211897691,EPIC 211897691.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h40m19.81s,130.082550,+18d41m34.5s,18.692919,5.75000000,,,0,2457142.497000,,,0,,,,,,,,,0.03075,,,0,,,,,,,,,14.313,,0,12.173,0.023,0
972,EPIC 211897691,EPIC 211897691.01,,CANDIDATE,<a refstr=LIBRALATO_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.463.1780L target=ref>Libralato et al. 2016</a>,CANDIDATE,1,08h40m19.81s,130.082550,+18d41m34.5s,18.692919,5.74948100,0.00024000,-0.00024000,0,2457142.495219,0.001717,-0.001717,0,86.890,0.040,-0.040,0,,,,,0.03510,0.00130,-0.00130,0,,,,,0.77,,,0,14.313,,0,12.173,0.023,0
973,EPIC 211901114,EPIC 211901114.01,,CANDIDATE,<a refstr=MANN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017AJ....153...64M target=ref>Mann et al. 2017</a>,CANDIDATE,0,08h41m35.69s,130.398727,+18d44m35.0s,18.743057,1.64893200,0.00007100,-0.00006900,0,2457140.832590,0.001910,-0.002000,0,83.500,0.700,-0.700,0,9.800000,0.400000,-0.400000,0,0.19120,0.10530,-0.09480,0,9.600,5.300,-4.800,0,0.46,0.02,-0.02,0,16.024,,0,12.318,0.022,0
974,EPIC 211901114,EPIC 211901114.01,,CANDIDATE,<a refstr=RIZZUTO_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017AJ....154..224R target=ref>Rizzuto et al. 2017</a>,CANDIDATE,1,08h41m35.69s,130.398727,+18d44m35.0s,18.743057,1.64880000,,,0,2457139.182140,,,0,,,,,,,,,,,,,,,,,,,,,16.024,,0,12.318,0.022,0
975,EPIC 211906259,EPIC 211906259.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,1,08h45m14.64s,131.311020,+18d49m09.7s,18.819359,2.52000000,,,0,2457140.559000,,,0,,,,,,,,,0.01024,,,0,,,,,,,,,12.676,,0,11.261,0.023,0
990,EPIC 211923431,EPIC 211923431.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,1,08h31m44.97s,127.937355,+19d04m28.7s,19.074640,29.72900000,,,0,2457143.824000,,,0,,,,,,,,,0.02588,,,0,,,,,,,,,14.101,,0,12.435,0.023,0
995,EPIC 211925595,EPIC 211925595.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,1,08h51m49.95s,132.958130,+19d06m27.1s,19.107531,45.38331501,,,0,2457143.161193,,,0,,,,,,,,,,,,,,,,,,,,,14.466,,0,12.427,0.020,0
996,EPIC 211929937,EPIC 211929937.01,,CANDIDATE,<a refstr=LIBRALATO_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.463.1780L target=ref>Libralato et al. 2016</a>,CANDIDATE,0,08h36m42.83s,129.178452,+19d10m25.7s,19.173813,3.47663300,0.00000600,-0.00000600,0,2457142.412293,0.000074,-0.000074,0,87.740,0.010,-0.010,0,,,,,0.13410,0.00010,-0.00010,0,,,,,0.86,,,0,14.156,,0,12.351,0.025,0
997,EPIC 211929937,EPIC 211929937.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h36m42.83s,129.178452,+19d10m25.7s,19.173813,3.47700000,,,0,2457142.412000,,,0,,,,,,,,,0.13395,,,0,,,,,,,,,14.156,,0,12.351,0.025,0
998,EPIC 211929937,EPIC 211929937.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,08h36m42.83s,129.178452,+19d10m25.7s,19.173813,3.47664200,0.00002100,-0.00002100,0,2457142.412250,0.000238,-0.000241,0,,,,,,,,,0.12520,0.00100,-0.00050,0,11.500,0.600,-0.500,0,0.84,,,0,14.156,,0,12.351,0.025,0
999,EPIC 211929937,EPIC 211929937.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,0,08h36m42.83s,129.178452,+19d10m25.7s,19.173813,3.47701312,,,0,2457142.410652,,,0,,,,,,,,,,,,,,,,,,,,,14.156,,0,12.351,0.025,0
1000,EPIC 211941472,EPIC 211941472.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,08h41m47.66s,130.448578,+19d20m51.0s,19.347498,5.78185300,0.00131600,-0.00132600,0,2457143.616860,0.007929,-0.008039,0,87.580,1.721,-3.451,0,10.157933,1.818060,-2.698929,0,0.00956,0.00111,-0.00083,0,1.443,0.262,-0.211,0,1.38,0.19,-0.16,0,11.788,,0,10.387,0.019,0
1001,EPIC 211941472,EPIC 211941472.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h41m47.66s,130.448578,+19d20m51.0s,19.347498,5.78000000,,,0,2457143.635000,,,0,,,,,,,,,0.01006,,,0,,,,,,,,,11.788,,0,10.387,0.019,0
1007,EPIC 211965883,EPIC 211965883.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017arXiv170307416D target=ref>Dressing et al. 2017</a>,CANDIDATE,1,09h04m37.73s,136.157196,+19d42m52.5s,19.714584,10.55632000,0.00067000,-0.00065000,0,2457167.605000,0.001000,-0.001000,0,88.320,,,0,29.690000,,,0,0.04400,0.00300,-0.00400,0,2.860,0.240,-0.280,0,,,,,14.138,,0,11.361,0.018,0
1008,EPIC 211965883,EPIC 211965883.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,09h04m37.73s,136.157196,+19d42m52.5s,19.714584,10.55500000,,,0,2457146.496000,,,0,,,,,,,,,0.03534,,,0,,,,,,,,,14.138,,0,11.361,0.018,0
1018,EPIC 211978865,EPIC 211978865.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,08h15m35.48s,123.897820,+19d54m53.5s,19.914862,0.90776500,0.00001700,-0.00001700,0,2457142.382290,0.000762,-0.000728,0,,,,,,,,,0.58310,0.29460,-0.27440,0,77.000,39.800,-36.600,0,1.21,,,0,14.439,,0,13.157,0.035,0
1019,EPIC 211978988,EPIC 211978988.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,08h41m59.34s,130.497253,+19d54m59.8s,19.916607,36.55625100,0.00363600,-0.00423900,0,2457152.705360,0.003109,-0.002540,0,89.325,0.470,-0.815,0,39.741458,4.872086,-10.565246,0,0.02628,0.00196,-0.00106,0,2.968,0.437,-0.275,0,1.04,0.13,-0.09,0,12.588,,0,11.170,0.019,0
1020,EPIC 211987231,EPIC 211987231.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016A&A...594A.100B target=ref>Barros et al. 2016</a>,CANDIDATE,1,09h09m31.92s,137.382996,+20d02m53.7s,20.048244,17.04066667,,,0,2457158.842935,,,0,,,,,,,,,,,,,,,,,,,,,11.680,,0,10.340,0.023,0
1021,EPIC 211988320,EPIC 211988320.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017arXiv170307416D target=ref>Dressing et al. 2017</a>,CANDIDATE,1,09h04m21.21s,136.088364,+20d03m55.7s,20.065472,63.84825000,0.00562000,-0.00598000,0,2457142.721000,0.005000,-0.004000,0,89.810,,,0,92.480000,,,0,0.04100,0.00100,-0.00100,0,2.860,0.160,-0.150,0,,,,,14.122,,0,11.360,0.020,0
1028,EPIC 211993818,EPIC 211993818.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,08h24m49.18s,126.204918,+20d09m10.8s,20.152994,8.98664800,0.00006800,-0.00006700,0,2457149.028450,0.000278,-0.000292,0,83.707,0.990,-1.273,0,10.169716,0.314636,-0.231158,0,0.30778,0.22704,-0.10175,0,143.037,107.939,-50.371,0,4.26,0.68,-0.52,0,7.218,,0,5.495,0.024,0
1029,EPIC 211993818,EPIC 211993818.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.461.3399P target=ref>Pope et al. 2016</a>,CANDIDATE,0,08h24m49.18s,126.204918,+20d09m10.8s,20.152994,8.98600000,,,0,2457140.043000,,,0,,,,,,,,,0.22056,,,0,,,,,,,,,7.218,,0,5.495,0.024,0
